id,conference_id,type,title,abstract,talk_category_id,talk_difficulty_id,track_id,conference_day_id,start_time,end_time,movie_url,show_on_timetable,video_published,document_url,talk_time_id
1322,15,Session,"Backstageで構築する開発者ポータル",Backstageを活用した内部開発者ポータルの構築方法について解説します。プラグイン開発やソフトウェアカタログの設計パターンを紹介します。,,78,62,37,16:10,16:40,http://,1,0,,
1323,15,Session,"Keptnによる継続的デリバリーの自動化",Keptnを活用した継続的デリバリーの自動化について解説します。品質ゲートの設定やSLOベースのリリース管理の実践例を紹介します。,,79,63,37,16:10,16:40,http://,1,0,,
1324,15,Session,"Falcoで実現するランタイムセキュリティ",Falcoを活用したコンテナランタイムのセキュリティ監視について解説します。カスタムルールの作成やアラート連携の実装方法を紹介します。,,80,64,37,16:10,16:40,http://,1,0,,
1325,15,Session,"SpinKubeで始めるWebAssemblyワークロード",SpinKubeを活用してWebAssemblyワークロードをKubernetes上で実行する方法について解説します。コンテナとの使い分けや実践的なユースケースを紹介します。,,79,62,37,17:00,17:30,http://,1,0,,
1326,15,Session,"Grafana Tempoで実現する分散トレーシング",Grafana Tempoを活用した分散トレーシング基盤の構築方法について解説します。大規模環境でのトレースデータの管理と分析手法を紹介します。,,80,63,37,17:00,17:30,http://,1,0,,
1327,15,Session,"KyvernoによるKubernetesポリシー管理",Kyvernoを活用したKubernetesクラスタのポリシー管理について解説します。バリデーション・ミューテーション・ジェネレーションの実践例を紹介します。,,78,64,37,17:00,17:30,http://,1,0,,
1328,15,Session,"CNCFプロジェクトで振り返るクラウドネイティブの現在地",CNCFプロジェクトの最新動向を通じて、クラウドネイティブ技術のトレンドと今後の方向性を解説します。Graduated・Incubatingプロジェクトの注目ポイントを紹介します。,,78,62,37,17:40,18:10,http://,1,0,,
1329,15,Session,"Knativeで構築するイベントドリブンアーキテクチャ",Knativeを活用したイベントドリブンアーキテクチャの設計と実装について解説します。Knative Eventing・Servingの実践的な活用パターンを紹介します。,,79,63,37,17:40,18:10,http://,1,0,,
1330,15,Session,"コンテナイメージのサプライチェーンセキュリティ",コンテナイメージのサプライチェーンセキュリティについて解説します。Sigstore・cosign・SBOMを活用した署名・検証フローの構築方法を紹介します。,,80,64,37,17:40,18:10,http://,1,0,,
1331,15,Intermission,休憩,intermission,,,,37,11:00,11:10,http://,0,0,,
1332,15,Intermission,休憩,intermission,,,,37,11:40,12:00,http://,0,0,,
1333,15,Intermission,休憩,intermission,,,,37,12:30,12:50,http://,0,0,,
1334,15,Intermission,休憩,intermission,,,,37,13:20,13:40,http://,0,0,,
1335,15,Intermission,休憩,intermission,,,,37,14:10,14:30,http://,0,0,,
1336,15,Intermission,休憩,intermission,,,,37,15:00,15:20,http://,0,0,,
1337,15,Intermission,休憩,intermission,,,,37,15:50,16:10,http://,0,0,,
1338,15,Intermission,休憩,intermission,,,,37,16:40,17:00,http://,0,0,,
1339,15,Intermission,休憩,intermission,,,,37,17:30,17:40,http://,0,0,,
1340,15,Intermission,落選,クラウドネイティブ環境でのカオスエンジニアリングの実践について。Chaos MonkeyやLitmusを活用したレジリエンステストの方法論と導入事例を紹介します。,,79,,,,,http://,0,0,,
1341,15,Intermission,落選,マイクロフロントエンドアーキテクチャのクラウドネイティブ実装について。Module Federationを活用した分散フロントエンド開発の実践例を紹介します。,,80,,,,,http://,0,0,,
1401,15,Intermission,Opening,intermission,,,62,38,10:00,10:10,http://,0,0,,
1402,15,KeynoteSession,"Keynote3: コミュニティドリブンなクラウドネイティブエコシステム",OSSコミュニティがクラウドネイティブ技術の発展に果たす役割について考察します。CNCFプロジェクトへの貢献の仕方と、コミュニティ主導のイノベーション事例を紹介します。,,78,62,38,10:10,10:35,http://,1,0,,
1403,15,KeynoteSession,"Keynote4: プラットフォームエンジニアリングの未来",プラットフォームエンジニアリングがもたらす開発者体験の変革について解説します。Internal Developer Platformの設計思想と、組織全体のエンジニアリング生産性向上への道筋を語ります。,,79,62,38,10:35,11:00,http://,1,0,,
1404,15,Session,"Prometheus × Thanosで実現する大規模メトリクス基盤",Prometheusの限界を超えるThanosアーキテクチャについて解説します。長期保存・グローバルビュー・ダウンサンプリングの実装と運用ノウハウを紹介します。,,80,62,38,11:10,11:40,http://,1,0,,
1405,15,Session,"Envoy Proxyの内部アーキテクチャ徹底解説",Envoy Proxyの内部構造とデータプレーンの仕組みについて深掘りします。xDS APIの設計思想やフィルターチェーンのカスタマイズ方法を紹介します。,,78,63,38,11:10,11:40,http://,1,0,,
1406,15,Session,"Podmanで始めるルートレスコンテナ",Podmanを活用したルートレスコンテナ環境の構築方法について解説します。Dockerとの互換性やセキュリティ面での優位性、実運用での注意点を紹介します。,,79,64,38,11:10,11:40,http://,1,0,,
1407,15,Session,"クラウドネイティブなログ管理プラットフォーム",大規模環境でのログ管理の課題と解決策について解説します。Loki・Fluentd・Vector を活用した効率的なログ収集・分析基盤の構築事例を紹介します。,,78,62,38,12:00,12:30,http://,1,0,,
1408,15,Session,"コンテナ最適化OSの選び方",Bottlerocket・Flatcar・Talosなどコンテナ最適化OSの特徴を比較します。セキュリティ・イミュータブル性・運用性の観点から最適な選定基準を解説します。,,79,63,38,12:00,12:30,http://,1,0,,
1409,15,Session,"Kubernetesマルチテナンシーの実践",Kubernetes環境でのマルチテナント設計パターンについて解説します。Namespace分離・vCluster・Capsuleを活用した実践的なマルチテナンシー実装を紹介します。,,80,64,38,12:00,12:30,http://,1,0,,
1410,15,Session,"Daprで実現するポータブルなマイクロサービス",Daprを活用したクラウドプロバイダー非依存のマイクロサービス構築について解説します。サービス間通信・状態管理・Pub/Subの実装パターンを紹介します。,,78,62,38,12:50,13:20,http://,1,0,,
1411,15,Session,"Helmチャートの設計パターンとベストプラクティス",Helmチャートの効果的な設計パターンについて解説します。テンプレート設計・依存関係管理・テスト戦略など、大規模運用で培ったベストプラクティスを紹介します。,,79,63,38,12:50,13:20,http://,1,0,,
1412,15,Session,"Open Policy Agentで実現するポリシーアズコード",OPAとRegoを活用したポリシーアズコードの実践方法について解説します。KubernetesアドミッションコントロールやAPI認可への応用例を紹介します。,,80,64,38,12:50,13:20,http://,1,0,,
1413,15,Session,"クラウドネイティブストレージの最前線",Rook・Longhorn・OpenEBSなどクラウドネイティブストレージの最新動向を解説します。ステートフルワークロードに最適なストレージ選定と運用のポイントを紹介します。,,78,62,38,13:40,14:10,http://,1,0,,
1414,15,Session,"Kubernetes上のステートフルワークロード管理",データベースやメッセージキューなどステートフルワークロードのKubernetes上での運用について解説します。StatefulSet・Operatorパターンの実践例を紹介します。,,79,63,38,13:40,14:10,http://,1,0,,
1415,15,Session,"DevSecOpsパイプラインの構築事例",セキュリティをCI/CDパイプラインに組み込むDevSecOpsの実践方法について解説します。SAST・DAST・SCAツールの統合と自動化の事例を紹介します。,,80,64,38,13:40,14:10,http://,1,0,,
1416,15,Session,"Flaggerによるプログレッシブデリバリー",Flaggerを活用したカナリアリリース・A/Bテストの実装方法について解説します。メトリクスベースの自動ロールバックと段階的なトラフィック移行の実践例を紹介します。,,80,62,38,14:30,15:00,http://,1,0,,
1417,15,Session,"gRPCとProtobufで構築するマイクロサービス通信",gRPCとProtocol Buffersを活用した効率的なマイクロサービス間通信の設計について解説します。ストリーミング・ロードバランシング・エラーハンドリングの実践例を紹介します。,,78,63,38,14:30,15:00,http://,1,0,,
1418,15,Session,"Kubernetesオペレーターパターン実践ガイド",Kubernetesオペレーターの設計と実装について解説します。Operator SDK・Kubebuilderを活用したカスタムコントローラーの開発手法と運用のポイントを紹介します。,,79,64,38,14:30,15:00,http://,1,0,,
1419,15,Session,"クラウドネイティブなデータパイプライン",クラウドネイティブ環境でのデータパイプライン構築について解説します。Apache Kafka・NATS・Strimziを活用したイベントストリーミング基盤の設計事例を紹介します。,,80,62,38,15:20,15:50,http://,1,0,,
1420,15,Session,"ゼロトラストネットワーキングの実装",クラウドネイティブ環境でのゼロトラストネットワーキングの実装方法について解説します。SPIFFE/SPIREによるワークロードアイデンティティとmTLSの実践例を紹介します。,,78,63,38,15:20,15:50,http://,1,0,,
1421,15,Session,"Kubernetesのコスト可視化と最適化",Kubernetesクラスタのコスト可視化と最適化について解説します。OpenCost・Kubecostを活用したコスト分析と、リソース最適化の自動化手法を紹介します。,,79,64,38,15:20,15:50,http://,1,0,,
1422,15,Session,"Litmusによるカオスエンジニアリング実践",LitmusChaosを活用したKubernetes環境でのカオスエンジニアリングの実践方法について解説します。障害注入シナリオの設計とレジリエンス検証の手法を紹介します。,,78,62,38,16:10,16:40,http://,1,0,,
1423,15,Session,"コンテナランタイムの進化 - containerd vs CRI-O",主要コンテナランタイムであるcontainerdとCRI-Oの特徴を比較します。アーキテクチャの違い・パフォーマンス特性・選定基準について実測データを交えて解説します。,,79,63,38,16:10,16:40,http://,1,0,,
1424,15,Session,"Telepresenceで変わるKubernetes開発ワークフロー",Telepresenceを活用したKubernetes開発のローカルデバッグ手法について解説します。リモートクラスタとローカル環境の接続による開発効率化の実践例を紹介します。,,80,64,38,16:10,16:40,http://,1,0,,
1425,15,Session,"Veleroで実現するKubernetesバックアップ戦略",Veleroを活用したKubernetesクラスタのバックアップ・リストア戦略について解説します。災害復旧計画の策定とクラスタ移行への活用事例を紹介します。,,79,62,38,17:00,17:30,http://,1,0,,
1426,15,Session,"Pixieで実現するKubernetes自動オブザーバビリティ",Pixieを活用したKubernetes環境の自動オブザーバビリティについて解説します。eBPFベースのノーインストルメンテーション監視と、リアルタイムデバッグの実践例を紹介します。,,80,63,38,17:00,17:30,http://,1,0,,
1427,15,Session,"cert-managerによる証明書管理の自動化",cert-managerを活用したTLS証明書の自動発行・更新・管理について解説します。Let's Encrypt連携やプライベートCA構築の実践例を紹介します。,,78,64,38,17:00,17:30,http://,1,0,,
1428,15,Session,"クラウドネイティブ時代のデータベースオペレーター",Kubernetes上でデータベースを運用するためのオペレーターについて解説します。CloudNativePG・Vitess Operator・MongoDB Operatorの比較と実運用のポイントを紹介します。,,78,62,38,17:40,18:10,http://,1,0,,
1429,15,Session,"Argo Workflowsで構築するデータパイプライン",Argo Workflowsを活用したKubernetesネイティブなデータパイプラインの構築方法について解説します。DAGベースのワークフロー設計とMLパイプラインへの応用例を紹介します。,,79,63,38,17:40,18:10,http://,1,0,,
1430,15,Session,"Kubernetesセキュリティベンチマークの実践",CIS Kubernetes Benchmarkに基づくクラスタセキュリティの評価と改善方法について解説します。kube-bench・kubescape を活用した自動監査の実践例を紹介します。,,80,64,38,17:40,18:10,http://,1,0,,
1431,15,Intermission,休憩,intermission,,,,38,11:00,11:10,http://,0,0,,
1432,15,Intermission,休憩,intermission,,,,38,11:40,12:00,http://,0,0,,
1433,15,Intermission,休憩,intermission,,,,38,12:30,12:50,http://,0,0,,
1434,15,Intermission,休憩,intermission,,,,38,13:20,13:40,http://,0,0,,
1435,15,Intermission,休憩,intermission,,,,38,14:10,14:30,http://,0,0,,
1436,15,Intermission,休憩,intermission,,,,38,15:00,15:20,http://,0,0,,
1437,15,Intermission,休憩,intermission,,,,38,15:50,16:10,http://,0,0,,
1438,15,Intermission,休憩,intermission,,,,38,16:40,17:00,http://,0,0,,
1439,15,Intermission,休憩,intermission,,,,38,17:30,17:40,http://,0,0,,
1440,15,Intermission,落選,Kubernetesクラスタのキャパシティプランニングと自動スケーリング戦略について。Karpenterを活用したノードプロビジョニングの最適化手法を紹介します。,,79,,,,,http://,0,0,,
1441,15,Intermission,落選,クラウドネイティブ環境でのコンプライアンス自動化について。OPA GatekeeperとKyvernoを活用した規制要件の継続的な準拠検証の手法を紹介します。,,80,,,,,http://,0,0,,
